Player,Nation,Pos,Squad,Comp,Age,MP,Min,TklW,Int,Clr,Blocks,Carries,PrgDist,FinalThird,Ast,KP,CrsPA
Leon Bailey,jm JAM,MF,Aston Villa,eng Premier League,28-277,12,369,4,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Leon Bailey,jm JAM,FW,Roma,it Serie A,28-277,7,186,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Eric Bailly,ci CIV,DF,Oviedo,es La Liga,32-031,13,1054,9,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Theo Bair,ca CAN,FW,Auxerre,fr Ligue 1,26-259,2,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Cédric Bakambu,cd COD,FW,Real Betis,es La Liga,35-032,17,524,2,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Johan Bakayoko,be BEL,"FW,MF",RB Leipzig,de Bundesliga,23-023,19,766,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Darryl Bakola,fr FRA,MF,Marseille,fr Ligue 1,18-164,8,75,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Darryl Bakola,fr FRA,MF,Sassuolo,it Serie A,18-164,5,109,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Ridle Baku,de GER,DF,RB Leipzig,de Bundesliga,28-035,31,2476,40,30,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Dilane Bakwa,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,23-260,3,107,1,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Dilane Bakwa,fr FRA,MF,Nottingham Forest,eng Premier League,23-260,13,532,3,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Luís Balbo,ve VEN,DF,Fiorentina,it Serie A,20-046,4,180,5,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tommaso Baldanzi,it ITA,MF,Genoa,it Serie A,23-051,7,336,6,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Tommaso Baldanzi,it ITA,"FW,MF",Roma,it Serie A,23-051,10,386,1,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alejandro Balde,es ESP,DF,Barcelona,es La Liga,22-207,25,1656,19,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Fabio Baldé,pt POR,"FW,MF",Hamburger SV,de Bundesliga,20-297,15,434,7,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,22-130,29,1539,20,28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,27-107,25,1911,26,25,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Daniel Ballard,nir NIR,DF,Sunderland,eng Premier League,26-233,29,2149,17,20,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Carlos Ballestero,es ESP,DF,Alavés,es La Liga,22-019,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,34-132,12,423,4,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Fodé Ballo-Touré,sn SEN,"DF,MF",Metz,fr Ligue 1,29-130,13,836,16,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,24-314,29,2155,6,4,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,36-018,5,191,3,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Aladji Bamba,fr FRA,MF,Monaco,fr Ligue 1,19-303,17,746,17,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Mohamed Bamba,ci CIV,FW,Lorient,fr Ligue 1,24-154,18,682,2,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Lameck Banda,zm ZAM,"MF,FW",Lecce,it Serie A,25-104,30,1626,17,7,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Noahkai Banks,us USA,DF,Augsburg,de Bundesliga,19-163,22,1695,25,18,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Ezechiel Banzuzi,nl NED,MF,RB Leipzig,de Bundesliga,21-086,24,597,10,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Tommaso Barbieri,it ITA,MF,Cremonese,it Serie A,23-260,27,1640,26,14,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Valentín Barco,ar ARG,MF,Strasbourg,fr Ligue 1,21-294,25,2021,33,13,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Bradley Barcola,fr FRA,FW,Paris Saint-Germain,fr Ligue 1,23-253,27,1641,16,12,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Melvin Bard,fr FRA,"DF,MF",Nice,fr Ligue 1,25-188,29,2394,29,41,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Roony Bardghji,se SWE,"MF,FW",Barcelona,es La Liga,20-179,19,559,4,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Nicolò Barella,it ITA,MF,Inter,it Serie A,29-095,33,2464,30,9,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
Kike Barja,es ESP,MF,Osasuna,es La Liga,29-042,25,410,2,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,32-159,19,727,9,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ashley Barnes,eng ENG,"FW,MF",Burnley,eng Premier League,36-195,6,40,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Harvey Barnes,eng ENG,"FW,MF",Newcastle United,eng Premier League,28-155,35,1847,5,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ander Barrenetxea,es ESP,MF,Real Sociedad,es La Liga,24-137,29,1730,17,16,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,22-332,23,1661,16,26,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Thierno Barry,fr FRA,FW,Everton,eng Premier League,23-204,36,1813,4,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Davide Bartesaghi,it ITA,"MF,DF",Milan,it Serie A,20-135,29,2261,32,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marc Bartra,es ESP,DF,Real Betis,es La Liga,35-118,25,1978,18,29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Federico Baschirotto,it ITA,DF,Cremonese,it Serie A,29-235,29,2540,13,24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Toma Bašić,hr CRO,MF,Lazio,it Serie A,29-169,21,1555,14,8,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,26-133,28,2354,28,19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Alessandro Bastoni,it ITA,DF,Inter,it Serie A,27-030,28,2239,39,21,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Augusto Batalla,ar ARG,GK,Rayo Vallecano,es La Liga,30-013,32,2880,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Michy Batshuayi,be BEL,FW,Eintracht Frankfurt,de Bundesliga,32-223,6,139,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Martin Baturina,hr CRO,"MF,FW",Como,it Serie A,23-086,27,1406,12,5,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Daniel Batz,de GER,GK,Mainz 05,de Bundesliga,35-121,20,1800,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Elias Baum,de GER,DF,Eintracht Frankfurt,de Bundesliga,20-199,5,75,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,35-345,33,2970,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Christoph Baumgartner,at AUT,MF,RB Leipzig,de Bundesliga,26-285,32,2690,39,22,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
Altay Bayındır,tr TUR,GK,Manchester Utd,eng Premier League,28-029,6,540,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Vakoun Bayo,ci CIV,FW,Udinese,it Serie A,29-123,14,433,1,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,32-020,16,190,1,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Samu Becerra,es ESP,MF,Rayo Vallecano,es La Liga,20-132,3,12,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Adrian Beck,de GER,MF,Heidenheim,de Bundesliga,28-338,23,850,16,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Sheraldo Becker,sr SUR,"FW,MF",Osasuna,es La Liga,31-093,9,158,1,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sheraldo Becker,sr SUR,FW,Mainz 05,de Bundesliga,31-093,13,870,0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Donny van de Beek,nl NED,MF,Girona,es La Liga,29-025,2,41,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tjaš Begić,si SVN,MF,Parma,it Serie A,22-317,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Hannes Behrens,de GER,"DF,MF",Heidenheim,de Bundesliga,21-114,15,1228,16,16,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Maximilian Beier,de GER,"MF,FW",Dortmund,de Bundesliga,23-208,31,1958,16,11,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0
Luken Beitia,es ESP,DF,Real Sociedad,es La Liga,21-317,1,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ismael Bekhoucha,ma MAR,DF,Getafe,es La Liga,21-174,4,122,5,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Reda Belahyane,ma MAR,MF,Lazio,it Serie A,21-346,12,519,5,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Rayane Belaid,es ESP,"MF,FW",Atlético Madrid,es La Liga,21-091,2,132,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rafik Belghali,dz ALG,MF,Hellas Verona,it Serie A,23-340,24,1775,12,16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Haris Belkebla,dz ALG,MF,Angers,fr Ligue 1,32-105,32,2785,43,29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Yassin Belkhdim,fr FRA,MF,Angers,fr Ligue 1,24-088,27,2135,43,32,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,34-262,18,1039,6,19,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Armel Bella Kotchap,de GER,DF,Hellas Verona,it Serie A,24-153,18,1314,11,29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Raoul Bellanova,it ITA,MF,Atalanta,it Serie A,25-361,23,1332,9,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,eng Premier League,27-320,25,1236,15,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Héctor Bellerín,es ESP,DF,Real Betis,es La Liga,31-055,25,1642,13,13,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Jobe Bellingham,eng ENG,MF,Dortmund,de Bundesliga,20-232,31,1704,22,41,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,22-318,25,1730,34,13,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Jeanuël Belocian,fr FRA,DF,Wolfsburg,de Bundesliga,21-085,13,1164,15,14,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jeanuël Belocian,fr FRA,DF,Leverkusen,de Bundesliga,21-085,8,292,2,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Andrea Belotti,it ITA,FW,Cagliari,it Serie A,32-144,7,212,1,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Fran Beltrán,es ESP,MF,Girona,es La Liga,27-099,14,910,11,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,27-099,10,528,5,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lucas Beltrán,ar ARG,FW,Valencia,es La Liga,25-045,27,1365,10,4,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Eliesse Ben Seghir,ma MAR,MF,Leverkusen,de Bundesliga,21-086,9,223,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Eliesse Ben Seghir,ma MAR,MF,Monaco,fr Ligue 1,21-086,2,45,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Carlos Benavídez,uy URU,DF,Alavés,es La Liga,28-044,10,251,6,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Adrian Benedyczak,pl POL,FW,Parma,it Serie A,25-170,14,490,6,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Yassine Benhattab,fr FRA,"MF,FW",Nantes,fr Ligue 1,23-176,10,477,6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Walter Benítez,ar ARG,GK,Crystal Palace,eng Premier League,33-114,1,90,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Iker Benito,es ESP,MF,Osasuna,es La Liga,23-276,6,159,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mohamed Benoit Dao,fr FRA,FW,Paris FC,fr Ligue 1,19-100,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,31-027,21,1530,14,18,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,31-170,25,1242,11,15,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Rodrigo Bentancur,uy URU,MF,Tottenham Hotspur,eng Premier League,28-322,24,1712,33,33,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,32-304,3,270,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lucas Beraldo,br BRA,"DF,MF",Paris Saint-Germain,fr Ligue 1,22-170,18,1387,16,17,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,31-285,24,1797,17,23,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,36-092,31,2615,29,34,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Álex Berenguer,es ESP,MF,Athletic Club,es La Liga,30-313,29,1983,12,13,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Sander Berge,no NOR,MF,Fulham,eng Premier League,28-088,33,2770,40,25,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Lucas Bergström,fi FIN,GK,Mallorca,es La Liga,23-250,5,450,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lucas Bergvall,se SWE,MF,Tottenham Hotspur,eng Premier League,20-100,23,965,14,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Medon Berisha,al ALB,MF,Lecce,it Serie A,22-204,13,871,12,5,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Anthony Bermont,fr FRA,FW,Lens,fr Ligue 1,21-092,10,104,1,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Adrian Bernabe,es ESP,MF,Parma,it Serie A,24-352,32,2470,23,17,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Marc Bernal,es ESP,MF,Barcelona,es La Liga,18-352,19,548,13,6,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Gabin Bernardeau,fr FRA,MF,Nice,fr Ligue 1,20-109,4,95,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Federico Bernardeschi,it ITA,"MF,FW",Bologna,it Serie A,32-086,27,1062,6,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Bernardo,br BRA,DF,Hoffenheim,de Bundesliga,30-364,28,2237,39,39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lorenzo Bernasconi,it ITA,MF,Atalanta,it Serie A,22-178,23,1572,16,14,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Antoine Bernede,fr FRA,MF,Hellas Verona,it Serie A,26-352,31,2256,38,15,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Nicolò Bertola,it ITA,"DF,MF",Udinese,it Serie A,23-051,26,1686,20,22,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Jan-Niklas Beste,de GER,MF,Freiburg,de Bundesliga,27-129,27,1645,24,17,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Beto,gw GNB,FW,Everton,eng Premier League,28-102,35,1489,5,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Sam Beukema,nl NED,DF,Napoli,it Serie A,27-177,23,1591,17,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Matteo Bianchetti,it ITA,DF,Cremonese,it Serie A,33-057,25,2012,29,16,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Mika Biereth,dk DEN,FW,Monaco,fr Ligue 1,23-094,31,1059,7,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Pedro Bigas,es ESP,DF,Elche,es La Liga,35-240,26,1883,19,27,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Justin Bijlow,nl NED,GK,Genoa,it Serie A,28-111,15,1305,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jaka Bijol,si SVN,DF,Leeds United,eng Premier League,27-097,23,1731,13,22,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Cristiano Biraghi,it ITA,"MF,DF",Torino,it Serie A,33-254,14,517,7,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Veljko Birmančević,rs SRB,FW,Getafe,es La Liga,28-069,5,136,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tom Bischof,de GER,"DF,MF",Bayern Munich,de Bundesliga,20-319,25,1212,16,13,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Yves Bissouma,ml MLI,MF,Tottenham Hotspur,eng Premier League,29-256,11,603,11,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,32-145,16,614,10,8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Emmanuel Biumla,fr FRA,DF,Angers,fr Ligue 1,21-005,8,374,5,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marco Bizot,nl NED,GK,Aston Villa,eng Premier League,35-064,6,495,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Antonio Blanco,es ESP,MF,Alavés,es La Liga,25-294,33,2840,48,49,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Ludovic Blas,fr FRA,"MF,FW",Rennes,fr Ligue 1,28-133,31,1468,9,14,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Janis Blaswich,de GER,GK,Leverkusen,de Bundesliga,35-011,11,931,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Daley Blind,nl NED,DF,Girona,es La Liga,36-065,31,2606,34,38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Adam Boayar,ma MAR,MF,Elche,es La Liga,20-212,7,104,2,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Oscar Bobb,no NOR,"MF,FW",Manchester City,eng Premier League,22-305,9,468,5,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Oscar Bobb,no NOR,MF,Fulham,eng Premier League,22-305,12,422,5,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ben Bobzien,de GER,"FW,MF",Mainz 05,de Bundesliga,23-014,1,9,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Arnaud Bodart,be BEL,GK,Lille,fr Ligue 1,28-063,3,226,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,25-242,9,463,4,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jeremie Boga,ci CIV,"MF,FW",Nice,fr Ligue 1,29-130,14,646,5,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Jeremie Boga,ci CIV,"MF,FW",Juventus,it Serie A,29-130,13,557,3,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lamare Bogarde,nl NED,"MF,DF",Aston Villa,eng Premier League,22-128,27,981,19,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jayden Bogle,eng ENG,"MF,DF",Leeds United,eng Premier League,25-290,33,2716,40,29,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Dmytro Bohdanov,ua UKR,MF,Union Berlin,de Bundesliga,19-068,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Adama Boiro,es ESP,DF,Athletic Club,es La Liga,23-325,12,635,8,15,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Morgan Bokelé Mputu,cm CMR,MF,Metz,fr Ligue 1,22-061,10,227,4,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Hugo Bolin,se SWE,"MF,FW",Gladbach,de Bundesliga,22-293,12,484,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Daniel Boloca,ro ROU,MF,Sassuolo,it Serie A,27-142,2,135,2,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Moïse Bombito,ca CAN,DF,Nice,fr Ligue 1,26-044,2,145,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Javier Boñar,es ESP,DF,Atlético Madrid,es La Liga,20-344,3,269,3,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Federico Bonazzoli,it ITA,FW,Cremonese,it Serie A,28-357,33,2367,13,10,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Warren Bondo,fr FRA,MF,Cremonese,it Serie A,22-240,27,1762,16,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Giovanni Bonfanti,it ITA,"DF,MF",Pisa,it Serie A,23-116,9,494,6,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Victor Boniface,ng NGA,FW,Werder Bremen,de Bundesliga,25-141,11,333,1,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Rahim Bonkano,ne NIG,DF,Oviedo,es La Liga,24-132,25,1547,18,26,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ange-Yoan Bonny,fr FRA,FW,Inter,it Serie A,22-200,31,1042,9,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Thiago Borbas,uy URU,FW,Oviedo,es La Liga,24-036,10,139,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sebastiaan Bornauw,be BEL,DF,Leeds United,eng Premier League,27-052,10,339,3,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Gennaro Borrelli,it ITA,FW,Cagliari,it Serie A,26-064,26,1202,6,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Olivier Boscagli,fr FRA,DF,Brighton,eng Premier League,28-176,12,802,11,16,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Sebastián Boselli,uy URU,DF,Getafe,es La Liga,22-160,10,360,12,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jean-Baptiste Bosey,fr FRA,FW,Strasbourg,fr Ligue 1,18-087,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Sven Botman,nl NED,DF,Newcastle United,eng Premier League,26-121,23,1655,12,21,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Ayyoub Bouaddi,fr FRA,MF,Lille,fr Ligue 1,18-223,29,2231,38,25,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Badredine Bouanani,dz ALG,MF,Nice,fr Ligue 1,21-156,2,93,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Badredine Bouanani,dz ALG,MF,Stuttgart,de Bundesliga,21-156,14,463,3,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kaïl Boudache,fr FRA,"MF,FW",Nice,fr Ligue 1,19-332,12,486,9,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,26-232,24,1649,15,18,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
Sofiane Boufal,ma MAR,"MF,FW",Le Havre,fr Ligue 1,32-238,16,935,13,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
Justin Bourgault,fr FRA,FW,Brest,fr Ligue 1,20-241,1,16,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jarrod Bowen,eng ENG,"MF,FW",West Ham United,eng Premier League,29-144,36,3223,27,27,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
Kieron Bowie,sct SCO,FW,Hellas Verona,it Serie A,23-234,12,1020,3,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lucas Boyé,ar ARG,FW,Alavés,es La Liga,30-074,27,1866,24,7,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Enzo Boyomo,cm CMR,DF,Osasuna,es La Liga,24-218,28,2362,33,14,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Rosen Bozhinov,bg BUL,DF,Pisa,it Serie A,21-110,8,520,4,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Domagoj Bradarić,hr CRO,MF,Hellas Verona,it Serie A,26-154,27,1938,20,9,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Conor Bradley,nir NIR,DF,Liverpool,eng Premier League,22-308,15,929,15,12,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Bilal Brahimi,dz ALG,"FW,MF",Nice,fr Ligue 1,26-060,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,30-011,28,1584,7,5,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,23-320,10,680,6,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Riccardo Braschi,it ITA,FW,Fiorentina,it Serie A,19-262,2,105,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lilian Brassier,fr FRA,DF,Rennes,fr Ligue 1,26-192,27,2250,13,38,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
Iker Bravo,es ESP,FW,Udinese,it Serie A,21-120,8,206,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Josip Brekalo,hr CRO,"MF,FW",Oviedo,es La Liga,27-324,14,486,7,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Gleison Bremer,br BRA,DF,Juventus,it Serie A,29-056,25,2081,13,28,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
